id_student,gender,Category(Mentor/Mentee/Both),Area,Degree,Course,Time zone,Availability time start,Availability time end
584077,M,2,Materials Science,Undergraduate,,Antarctica,16:00,23:00
584281,F,2,Computer Science,Undergraduate,,North America,15:00,18:00
584386,M,1,Materials Science,MS,,Pacific,15:00,23:00
584414,M,3,Physics,Graduate,,Antarctica,14:00,23:00
584443,F,1,Materials Science,Graduate,,Europe,9:00,19:00
584553,M,1,Chemical Engineering,MS,,Europe,14:00,23:00
584711,M,3,Materials Science,PhD,,Europe,16:00,18:00
584771,M,1,Computer Science,Undergraduate,,Antarctica,16:00,18:00
584926,M,1,Computer Science,PhD,,Australia,18:00,23:00
585098,M,1,Materials Science,MS,,Africa,15:00,23:00
585134,M,1,IT,Graduate,,Antarctica,15:00,23:00
585154,M,1,Math,PhD,,Antarctica,18:00,23:00
585222,F,1,Geology,Graduate,,Antarctica,19:00,23:00
585359,F,3,History,Undergraduate,,Africa,14:00,18:00
585422,M,2,History,MS,,Central,18:00,20:00
585433,M,3,Materials Science,Undergraduate,,Europe,20:00,23:00
585526,M,2,Physics,MS,,Africa,14:00,16:00
585643,M,1,Physics,Graduate,,Africa,11:00,13:00
585662,M,2,Chemistry,MS,,North America,14:00,23:00
585769,F,1,Materials Science,PhD,,Africa,10:00,15:00
585812,M,3,Math,Undergraduate,,Central,10:00,14:00
585911,F,1,IT,MS,,Europe,11:00,18:00
586046,M,1,Chemical Engineering,PhD,,Antarctica,11:00,19:00
586047,M,3,Chemical Engineering,MS,,Asia,13:00,23:00
586088,F,3,History,PhD,,Africa,11:00,13:00
586227,M,2,Aerospace,Undergraduate,,Asia,18:00,20:00
586233,M,1,Physics,Graduate,,Australia,13:00,20:00
586261,M,3,Chemistry,Undergraduate,,Pacific,10:00,17:00
586476,F,2,Computer Science,PhD,,Africa,20:00,23:00
586497,M,1,Geology,Graduate,,Europe,10:00,18:00
586526,M,2,Computer Science,Undergraduate,,Africa,13:00,14:00
586550,M,2,Physics,Graduate,,Antarctica,20:00,23:00
586594,M,1,IT,PhD,,Australia,19:00,23:00
586668,M,2,Materials Science,PhD,,Africa,12:00,23:00
586750,M,3,Math,Undergraduate,,Australia,16:00,23:00
586762,M,2,History,Undergraduate,,Africa,16:00,23:00
586781,M,3,IT,Graduate,,North America,13:00,18:00
586808,M,2,Math,PhD,,Pacific,18:00,19:00
586838,M,2,Math,Undergraduate,,Australia,11:00,23:00
586921,M,1,Aerospace,Graduate,,Africa,16:00,23:00
587008,M,3,Geology,Undergraduate,,Central,11:00,23:00
587082,M,2,Aerospace,Graduate,,North America,10:00,19:00
587122,M,3,Materials Science,Graduate,,North America,18:00,23:00
587195,M,2,Chemical Engineering,Undergraduate,,Europe,17:00,20:00
587244,F,1,History,PhD,,Central,18:00,23:00
587377,M,3,Chemistry,Undergraduate,,Pacific,18:00,23:00
587391,M,1,Math,MS,,Europe,19:00,23:00
587547,M,1,History,MS,,Australia,13:00,20:00
587550,M,2,Chemical Engineering,MS,,Pacific,16:00,23:00
587641,M,2,Geology,MS,,North America,15:00,19:00
587793,F,2,Aerospace,PhD,,Asia,14:00,23:00
587881,M,2,IT,MS,,Pacific,17:00,23:00
587900,F,3,Physics,Undergraduate,,North America,10:00,14:00
588033,M,2,Geology,Graduate,,Antarctica,10:00,12:00
588100,M,3,Math,Undergraduate,,Antarctica,20:00,23:00
588170,F,1,Math,MS,,Asia,20:00,23:00
588178,M,3,Aerospace,PhD,,Central,11:00,16:00
588261,M,2,Materials Science,PhD,,North America,12:00,23:00
588482,M,3,Chemical Engineering,PhD,,Central,19:00,23:00
588493,M,2,Materials Science,Undergraduate,,North America,10:00,18:00
588556,M,2,History,MS,,Asia,9:00,16:00
588566,M,3,History,MS,,North America,20:00,23:00
588765,M,2,Math,Graduate,,North America,19:00,23:00
588824,F,2,Computer Science,Undergraduate,,Pacific,19:00,23:00
588842,M,1,Chemical Engineering,Graduate,,Asia,20:00,23:00
589223,M,2,Math,Graduate,,Antarctica,16:00,18:00
589327,M,1,Geology,MS,,Antarctica,10:00,19:00
589438,F,1,Chemical Engineering,PhD,,Africa,19:00,23:00
589441,M,1,Chemistry,PhD,,North America,19:00,23:00
589463,F,3,Physics,Undergraduate,,Antarctica,17:00,23:00
589523,M,3,IT,Undergraduate,,Pacific,12:00,13:00
589565,F,2,Geology,Undergraduate,,Africa,14:00,23:00
589634,M,3,Math,PhD,,Europe,20:00,23:00
589723,F,2,Chemistry,PhD,,Antarctica,11:00,16:00
589778,M,3,Computer Science,PhD,,Europe,9:00,10:00
589782,M,3,IT,MS,,Antarctica,11:00,14:00
589956,M,1,IT,MS,,Central,13:00,15:00
590397,F,1,Physics,Undergraduate,,Asia,12:00,14:00
590519,F,2,Math,Undergraduate,,Asia,19:00,20:00
590676,M,1,Chemistry,MS,,Pacific,10:00,23:00
590886,M,2,Chemistry,PhD,,Central,9:00,13:00
590974,M,2,Computer Science,PhD,,North America,9:00,20:00
591083,F,3,Physics,PhD,,Pacific,18:00,23:00
591230,M,2,Geology,Graduate,,Australia,12:00,19:00
591593,M,3,Materials Science,Graduate,,Pacific,10:00,13:00
591619,F,1,Materials Science,Undergraduate,,Asia,10:00,23:00
591655,M,2,Aerospace,Undergraduate,,Europe,15:00,23:00
591733,F,1,History,Graduate,,Australia,20:00,23:00
591869,M,1,Materials Science,Graduate,,Antarctica,14:00,17:00
591891,M,2,Chemical Engineering,PhD,,Central,15:00,23:00
592051,M,2,Chemistry,Undergraduate,,North America,19:00,23:00
592093,M,3,Chemical Engineering,Undergraduate,,Africa,16:00,23:00
592124,M,3,IT,Graduate,,Australia,10:00,19:00
592259,M,1,Materials Science,MS,,Central,17:00,19:00
592310,F,3,Materials Science,MS,,Pacific,15:00,19:00
592338,F,1,Materials Science,PhD,,Asia,19:00,23:00
592372,M,2,Materials Science,PhD,,North America,15:00,23:00
592494,F,3,Computer Science,Graduate,,Pacific,12:00,23:00
592625,M,2,Aerospace,PhD,,Australia,14:00,23:00
592657,F,3,Math,Undergraduate,,Central,14:00,23:00
592731,M,3,Physics,MS,,Antarctica,19:00,23:00
592787,M,3,Computer Science,Undergraduate,,Australia,12:00,23:00
592805,M,2,Chemical Engineering,PhD,,Africa,11:00,19:00
592950,F,1,Aerospace,MS,,Africa,14:00,18:00
592951,F,1,Computer Science,MS,,Australia,16:00,23:00
592997,M,3,Materials Science,PhD,,Europe,19:00,20:00
593022,M,1,Physics,Undergraduate,,Central,16:00,19:00
593607,M,2,Chemical Engineering,PhD,,Australia,15:00,23:00
593657,M,3,Computer Science,MS,,North America,12:00,18:00
594052,M,3,Chemical Engineering,Undergraduate,,Antarctica,15:00,23:00
594214,M,3,Math,Graduate,,Europe,11:00,18:00
594319,M,2,Physics,PhD,,Europe,19:00,23:00
594326,M,3,Physics,MS,,Australia,13:00,23:00
594399,M,2,Chemistry,PhD,,Europe,11:00,18:00
594419,F,1,Aerospace,PhD,,Australia,19:00,23:00
594627,M,2,Geology,PhD,,Central,11:00,23:00
594909,M,1,Geology,PhD,,Africa,18:00,23:00
595106,M,1,Chemistry,MS,,Africa,14:00,18:00
595495,M,3,History,Graduate,,Pacific,12:00,23:00
595514,M,2,History,Graduate,,Pacific,15:00,18:00
595553,M,1,Physics,Graduate,,Africa,19:00,23:00
595655,M,3,Chemistry,Graduate,,Australia,11:00,23:00
595746,M,2,Geology,Graduate,,Pacific,13:00,20:00
595938,M,3,IT,MS,,Asia,19:00,23:00
595988,F,2,Math,PhD,,Asia,20:00,23:00
596052,M,2,Geology,Undergraduate,,Antarctica,16:00,19:00
596245,M,2,Chemistry,Graduate,,Central,9:00,23:00
596332,M,1,History,PhD,,Australia,18:00,19:00
596441,M,2,Geology,MS,,Central,16:00,23:00
596620,F,2,Chemistry,Graduate,,Antarctica,12:00,23:00
596711,F,2,Chemical Engineering,Graduate,,Pacific,15:00,23:00
596789,M,3,Math,PhD,,North America,12:00,19:00
596812,F,3,IT,MS,,Europe,20:00,23:00
596845,M,1,IT,Undergraduate,,Europe,14:00,23:00
596846,M,2,Physics,Undergraduate,,Central,15:00,23:00
596855,M,3,Math,Graduate,,Europe,18:00,23:00
596860,M,2,Physics,Undergraduate,,Central,9:00,11:00
596931,M,3,Aerospace,MS,,North America,13:00,18:00
596981,M,1,Chemistry,Graduate,,Europe,9:00,19:00
597052,F,1,Physics,Undergraduate,,Asia,9:00,20:00
597166,M,1,Materials Science,MS,,Central,13:00,23:00
597319,M,1,Geology,Undergraduate,,Australia,15:00,17:00
597365,M,1,Chemical Engineering,PhD,,Antarctica,13:00,17:00
597433,F,2,Materials Science,MS,,Europe,13:00,20:00
597436,F,1,Aerospace,MS,,Europe,9:00,15:00
597560,M,2,Chemical Engineering,PhD,,Asia,16:00,23:00
597755,M,2,Computer Science,MS,,Asia,20:00,23:00
597948,M,1,Chemical Engineering,PhD,,Antarctica,16:00,23:00
598028,M,2,Physics,Graduate,,Asia,18:00,23:00
598102,M,3,Chemical Engineering,PhD,,North America,11:00,12:00
598299,M,1,Computer Science,PhD,,Central,17:00,23:00
598478,F,3,Aerospace,PhD,,Antarctica,9:00,14:00
598501,M,1,Computer Science,PhD,,Antarctica,10:00,18:00
598665,M,1,Math,Undergraduate,,Europe,13:00,18:00
598713,F,3,Aerospace,Undergraduate,,Australia,16:00,23:00
598751,M,1,History,Undergraduate,,Pacific,15:00,23:00
598887,M,3,Computer Science,PhD,,Australia,20:00,23:00
598963,M,3,Physics,Graduate,,Europe,19:00,23:00
598983,M,3,IT,PhD,,Australia,13:00,16:00
599084,M,3,Materials Science,Graduate,,North America,9:00,14:00
599109,M,3,Chemical Engineering,MS,,Africa,17:00,23:00
599169,M,3,Geology,Undergraduate,,North America,9:00,13:00
599176,M,3,Aerospace,Graduate,,Asia,14:00,23:00
599297,M,1,IT,Graduate,,Europe,14:00,15:00
599341,M,1,Aerospace,PhD,,Australia,11:00,17:00
599398,M,1,Math,MS,,Central,18:00,23:00
599429,M,2,Geology,MS,,Central,15:00,20:00
599452,M,3,Materials Science,Graduate,,Pacific,16:00,18:00
599461,F,2,History,MS,,Australia,11:00,15:00
599491,M,3,Chemical Engineering,Graduate,,North America,17:00,23:00
599663,M,1,Materials Science,Graduate,,Europe,9:00,23:00
599740,M,2,History,Graduate,,Europe,10:00,16:00
599976,M,1,Computer Science,PhD,,Antarctica,17:00,20:00
600042,F,2,Geology,PhD,,Central,15:00,18:00
600067,M,1,Geology,Graduate,,Antarctica,13:00,18:00
600175,M,3,Chemical Engineering,PhD,,Europe,19:00,23:00
600350,M,2,Math,Undergraduate,,North America,9:00,15:00
600509,M,2,Materials Science,MS,,Africa,13:00,16:00
600535,M,3,Math,PhD,,Europe,14:00,23:00
600547,M,3,History,Undergraduate,,Africa,12:00,19:00
600796,F,1,IT,MS,,Central,10:00,17:00
600814,M,1,Chemistry,Graduate,,Australia,19:00,23:00
600869,M,2,Geology,MS,,North America,9:00,20:00
600898,M,2,Math,Undergraduate,,Asia,16:00,23:00
601043,M,3,Materials Science,Graduate,,Asia,15:00,17:00
601054,M,2,Physics,Graduate,,Central,15:00,23:00
601082,M,3,Chemical Engineering,PhD,,Africa,18:00,23:00
601234,M,2,Aerospace,Graduate,,Pacific,14:00,23:00
601388,F,1,Geology,Graduate,,Africa,15:00,23:00
601431,M,1,History,Graduate,,Pacific,18:00,23:00
601517,M,2,History,PhD,,Europe,15:00,23:00
601566,M,1,Physics,Graduate,,Pacific,11:00,19:00
601567,M,3,Materials Science,PhD,,Central,11:00,16:00
601653,M,1,Chemistry,PhD,,Asia,15:00,23:00
601735,M,2,Chemistry,Undergraduate,,Central,14:00,18:00
601753,M,2,Chemistry,Graduate,,Europe,15:00,17:00
601857,F,1,Math,PhD,,Asia,15:00,18:00
601956,M,1,Computer Science,Graduate,,Asia,17:00,19:00
602030,M,1,Aerospace,PhD,,Pacific,15:00,23:00
602123,M,2,Chemistry,Undergraduate,,Central,16:00,23:00
602151,M,3,Computer Science,PhD,,Central,16:00,23:00
602288,M,2,Chemistry,Graduate,,Central,11:00,17:00
602533,M,3,Materials Science,PhD,,Antarctica,11:00,15:00
602585,M,1,IT,MS,,North America,14:00,23:00
602683,F,1,Computer Science,MS,,Pacific,10:00,23:00
602806,F,2,Chemistry,PhD,,Antarctica,15:00,17:00
602827,M,2,Materials Science,PhD,,Africa,11:00,23:00
602856,F,3,Aerospace,Undergraduate,,Europe,10:00,18:00
602973,F,3,History,MS,,Asia,17:00,23:00
603049,M,1,Chemical Engineering,Undergraduate,,Pacific,12:00,23:00
603129,M,3,Materials Science,MS,,Pacific,18:00,23:00
603179,M,1,Chemical Engineering,Graduate,,Central,20:00,23:00
603302,M,1,IT,Graduate,,North America,18:00,23:00
603325,F,3,Computer Science,MS,,Africa,19:00,23:00
603503,M,1,Math,Undergraduate,,Africa,15:00,16:00
603529,M,2,Physics,MS,,Antarctica,19:00,23:00
603560,F,3,Aerospace,Undergraduate,,Australia,16:00,23:00
603620,F,3,Math,Undergraduate,,Antarctica,16:00,18:00
603728,M,3,History,Graduate,,Antarctica,14:00,19:00
603979,F,2,Aerospace,MS,,Antarctica,9:00,13:00
604057,F,3,Aerospace,MS,,Antarctica,15:00,18:00
604164,M,3,Chemical Engineering,MS,,North America,17:00,23:00
604340,M,3,Math,PhD,,Pacific,9:00,16:00
604379,M,3,Geology,PhD,,Australia,10:00,14:00
604694,M,1,Chemistry,MS,,Europe,9:00,14:00
604825,F,3,IT,Graduate,,Africa,17:00,23:00
604906,M,1,IT,PhD,,Central,13:00,23:00
604991,M,3,Physics,Undergraduate,,Pacific,16:00,23:00
605111,M,3,Computer Science,Graduate,,Asia,10:00,16:00
605264,M,1,Physics,PhD,,Pacific,19:00,23:00
605367,M,1,Math,PhD,,Africa,9:00,20:00
605459,M,2,Physics,Graduate,,Central,13:00,18:00
605468,F,3,Aerospace,MS,,North America,15:00,23:00
605540,M,3,Chemistry,Graduate,,North America,14:00,23:00
605545,M,1,Geology,Graduate,,Africa,11:00,14:00
605666,M,2,Aerospace,MS,,Africa,10:00,12:00
605840,M,1,Aerospace,Graduate,,Europe,10:00,12:00
605868,M,1,Materials Science,Undergraduate,,Central,14:00,20:00
606036,M,3,Chemistry,MS,,North America,9:00,10:00
606064,F,2,Chemical Engineering,MS,,Pacific,17:00,23:00
606170,M,1,Chemical Engineering,PhD,,Pacific,15:00,16:00
606182,M,1,Materials Science,PhD,,Pacific,15:00,20:00
606344,M,3,Physics,Graduate,,Central,19:00,20:00
606345,F,2,IT,Undergraduate,,Asia,11:00,19:00
607047,M,3,Math,Undergraduate,,Pacific,10:00,15:00
607085,M,1,Physics,Undergraduate,,Central,15:00,23:00
607094,F,2,Aerospace,Undergraduate,,Pacific,19:00,23:00
607143,M,2,Materials Science,Graduate,,Australia,14:00,23:00
607427,F,2,Chemistry,Undergraduate,,Central,12:00,17:00
607429,F,1,Aerospace,Graduate,,Australia,18:00,23:00
607453,M,1,History,MS,,Africa,15:00,20:00
607555,M,2,Materials Science,Graduate,,North America,13:00,16:00
607600,M,3,IT,PhD,,Australia,18:00,23:00
607668,F,3,Geology,PhD,,Africa,11:00,20:00
607812,F,1,History,MS,,North America,17:00,23:00
607900,M,3,Physics,Graduate,,North America,12:00,23:00
607947,M,3,Chemistry,PhD,,Antarctica,14:00,17:00
608422,M,1,IT,PhD,,Central,19:00,20:00
608423,M,2,History,Graduate,,Australia,10:00,17:00
608571,M,1,Chemistry,PhD,,Pacific,11:00,15:00
608577,M,3,Chemical Engineering,MS,,Australia,9:00,12:00
608669,M,2,Aerospace,Undergraduate,,Africa,18:00,20:00
608681,M,2,Math,Undergraduate,,Asia,18:00,19:00
608746,F,3,Aerospace,Undergraduate,,Australia,18:00,23:00
608821,F,2,Aerospace,PhD,,North America,13:00,20:00
608891,M,1,Materials Science,Undergraduate,,Central,11:00,14:00
608978,F,2,Geology,Undergraduate,,Antarctica,13:00,23:00
608983,F,1,History,Graduate,,Africa,18:00,23:00
609031,F,3,History,Undergraduate,,Asia,10:00,23:00
609044,M,3,Math,PhD,,Antarctica,16:00,23:00
609235,M,2,Math,Graduate,,Africa,17:00,23:00
609456,M,2,Physics,PhD,,Antarctica,19:00,23:00
609527,M,2,IT,Graduate,,Pacific,18:00,23:00
609537,M,2,History,Graduate,,Europe,10:00,12:00
609605,M,1,Computer Science,Graduate,,Europe,17:00,23:00
609823,M,1,Geology,PhD,,Antarctica,9:00,19:00
609852,M,3,Materials Science,Graduate,,Antarctica,12:00,23:00
609891,M,3,Math,MS,,North America,14:00,23:00
609969,M,3,Computer Science,PhD,,Pacific,12:00,13:00
610019,M,2,Chemical Engineering,MS,,Africa,17:00,23:00
610033,M,3,Chemical Engineering,Graduate,,Antarctica,18:00,23:00
610234,M,3,Materials Science,Undergraduate,,Africa,16:00,23:00
610279,M,2,IT,PhD,,North America,13:00,15:00
610285,M,3,Chemical Engineering,Undergraduate,,Australia,9:00,14:00
610287,M,1,IT,Graduate,,Europe,20:00,23:00
610324,M,2,Math,MS,,Australia,13:00,17:00
610537,M,3,IT,MS,,Europe,17:00,23:00
610549,M,1,IT,Undergraduate,,Pacific,19:00,23:00
610622,F,3,Aerospace,MS,,Pacific,15:00,23:00
610643,M,1,Chemistry,Undergraduate,,Antarctica,11:00,14:00
610650,M,3,Physics,PhD,,Asia,18:00,23:00
610681,F,3,Geology,Graduate,,Antarctica,10:00,14:00
610684,M,2,Materials Science,Undergraduate,,Central,9:00,10:00
610881,M,3,Chemistry,PhD,,Europe,18:00,23:00
610904,M,3,Materials Science,PhD,,Central,17:00,23:00
611033,M,2,Physics,PhD,,Pacific,14:00,20:00
611173,F,1,Aerospace,PhD,,North America,15:00,23:00
611255,M,1,Computer Science,PhD,,Pacific,15:00,23:00
611407,M,3,Computer Science,Undergraduate,,Pacific,10:00,19:00
611417,F,2,Chemistry,MS,,Pacific,20:00,23:00
611465,M,1,Computer Science,PhD,,Asia,13:00,17:00
611520,M,2,Aerospace,PhD,,Australia,15:00,16:00
611542,M,1,History,Graduate,,North America,16:00,23:00
611593,M,3,Aerospace,PhD,,Asia,12:00,23:00
611813,M,3,Materials Science,Undergraduate,,Pacific,20:00,23:00
611852,M,3,Geology,Graduate,,Australia,20:00,23:00
612127,M,3,Physics,Undergraduate,,Europe,19:00,20:00
612177,M,3,Physics,PhD,,Central,13:00,23:00
612179,F,1,Physics,Undergraduate,,Antarctica,11:00,12:00
612183,M,1,Geology,Undergraduate,,Antarctica,13:00,14:00
612187,M,1,Computer Science,Undergraduate,,Central,11:00,17:00
612283,F,1,Aerospace,Graduate,,Asia,18:00,23:00
612327,M,2,Geology,PhD,,Central,12:00,23:00
612439,M,2,Materials Science,Graduate,,Africa,14:00,23:00
612449,M,1,History,MS,,North America,14:00,23:00
612568,F,3,IT,MS,,Antarctica,20:00,23:00
612798,F,2,Physics,Undergraduate,,Asia,16:00,17:00
612860,M,1,History,Graduate,,Asia,20:00,23:00
613122,M,2,Physics,PhD,,Europe,14:00,19:00
613237,M,1,IT,MS,,Europe,20:00,23:00
613370,M,1,Geology,Graduate,,Europe,12:00,23:00
613644,M,1,Math,Graduate,,Asia,18:00,23:00
613667,M,3,History,Undergraduate,,Antarctica,15:00,23:00
613806,M,2,Materials Science,Undergraduate,,Central,9:00,16:00
613954,M,1,Chemistry,Undergraduate,,Pacific,20:00,23:00
614265,M,3,History,Undergraduate,,Central,11:00,13:00
614300,M,2,Materials Science,Undergraduate,,Asia,12:00,23:00
614458,F,3,Chemistry,PhD,,Australia,19:00,23:00
614623,M,2,Computer Science,Graduate,,Africa,12:00,23:00
614761,M,3,Physics,Undergraduate,,Central,10:00,17:00
614804,M,2,Chemistry,PhD,,Pacific,13:00,17:00
615075,M,1,History,MS,,Africa,14:00,20:00
615225,F,3,Physics,Graduate,,Antarctica,16:00,23:00
615241,M,2,Math,PhD,,North America,14:00,15:00
615242,M,3,IT,Graduate,,Asia,16:00,19:00
615426,M,2,Math,Graduate,,Australia,11:00,18:00
616386,M,1,History,MS,,Antarctica,11:00,17:00
616407,M,3,Computer Science,PhD,,Pacific,19:00,23:00
616439,M,2,Chemistry,MS,,Central,9:00,10:00
616646,M,2,Geology,MS,,Africa,17:00,23:00
616658,M,2,Geology,PhD,,Australia,10:00,17:00
616789,M,2,Physics,PhD,,Antarctica,12:00,16:00
616870,M,1,Chemistry,PhD,,Africa,17:00,20:00
617130,M,1,IT,PhD,,Australia,9:00,13:00
617327,F,2,IT,MS,,Pacific,12:00,14:00
617341,F,1,Geology,Undergraduate,,North America,17:00,23:00
617418,M,1,Math,Undergraduate,,Central,19:00,20:00
617740,M,3,Chemistry,Graduate,,Pacific,13:00,17:00
618377,M,1,IT,MS,,Antarctica,16:00,23:00
618513,M,2,Geology,Undergraduate,,Africa,12:00,15:00
618590,M,1,IT,PhD,,Central,20:00,23:00
618649,F,3,Computer Science,MS,,Australia,18:00,23:00
618683,M,2,Math,PhD,,Pacific,13:00,14:00
618777,M,2,Chemistry,PhD,,North America,16:00,23:00
618849,M,2,Chemical Engineering,MS,,Africa,17:00,23:00
618865,M,3,Math,Graduate,,Australia,10:00,19:00
618875,M,3,Chemistry,Undergraduate,,Africa,11:00,16:00
618982,M,3,Aerospace,Undergraduate,,Asia,20:00,23:00
619359,M,2,Math,PhD,,Pacific,17:00,23:00
619380,M,1,Materials Science,PhD,,Pacific,9:00,11:00
619472,F,2,Chemistry,PhD,,North America,9:00,12:00
619503,M,2,History,Graduate,,Central,18:00,23:00
619927,M,3,Geology,MS,,North America,18:00,19:00
619928,F,2,History,MS,,Asia,14:00,23:00
620159,M,3,Chemistry,MS,,Australia,20:00,23:00
620231,M,1,Geology,MS,,Africa,14:00,17:00
620243,M,3,Aerospace,Undergraduate,,Europe,20:00,23:00
620369,M,1,Aerospace,MS,,Antarctica,16:00,23:00
620484,M,1,Chemistry,PhD,,Europe,15:00,16:00
620608,F,3,Computer Science,PhD,,Antarctica,20:00,23:00
620652,M,2,Geology,Graduate,,Central,15:00,23:00
620716,M,3,Physics,MS,,Pacific,10:00,14:00
620782,M,1,Aerospace,MS,,Central,10:00,16:00
620819,M,3,History,PhD,,Africa,20:00,23:00
620897,M,3,Chemical Engineering,MS,,Central,20:00,23:00
621001,M,1,History,PhD,,Africa,15:00,23:00
621300,M,2,Chemical Engineering,PhD,,Africa,19:00,23:00
621380,M,1,Chemistry,MS,,Central,17:00,23:00
621414,M,3,Math,PhD,,Australia,15:00,23:00
621442,M,3,Geology,MS,,Antarctica,14:00,15:00
621605,F,3,Geology,Undergraduate,,Australia,10:00,13:00
621696,M,3,Chemical Engineering,PhD,,North America,11:00,19:00
621699,F,1,Chemistry,MS,,North America,10:00,12:00
621884,F,2,Aerospace,Graduate,,Central,10:00,18:00
621906,M,3,IT,Undergraduate,,North America,19:00,23:00
622015,M,3,Chemistry,Undergraduate,,Europe,11:00,18:00
622027,M,3,Aerospace,Undergraduate,,Antarctica,17:00,23:00
622086,M,2,History,Undergraduate,,Europe,19:00,23:00
622096,M,1,Chemistry,PhD,,Pacific,20:00,23:00
622192,F,3,Physics,PhD,,North America,14:00,23:00
622374,M,2,History,MS,,Asia,12:00,23:00
622384,M,1,Materials Science,Undergraduate,,Australia,16:00,23:00
622413,F,2,Physics,PhD,,Asia,18:00,23:00
622425,M,2,Geology,Undergraduate,,North America,9:00,12:00
622541,M,3,IT,MS,,Antarctica,18:00,23:00
622686,M,3,Aerospace,Graduate,,Europe,12:00,23:00
622812,M,1,Computer Science,Undergraduate,,Asia,20:00,23:00
622890,M,2,History,MS,,Europe,12:00,15:00
622935,M,2,Chemistry,Undergraduate,,Antarctica,9:00,13:00
622972,M,1,Materials Science,PhD,,Pacific,10:00,11:00
622976,M,2,Materials Science,Graduate,,Australia,18:00,23:00
623002,M,2,Math,MS,,Australia,13:00,16:00
623079,M,1,Math,Graduate,,Australia,9:00,12:00
623100,M,3,Geology,Graduate,,Antarctica,11:00,23:00
623124,F,1,Geology,MS,,Antarctica,17:00,23:00
623221,F,1,Physics,MS,,North America,9:00,18:00
623407,F,2,Chemical Engineering,Undergraduate,,Europe,13:00,19:00
623484,M,1,Aerospace,PhD,,Pacific,15:00,17:00
623511,M,3,Materials Science,PhD,,Africa,13:00,17:00
623523,M,1,Computer Science,MS,,Europe,14:00,20:00
624060,F,2,Computer Science,Graduate,,North America,18:00,23:00
624092,M,1,IT,MS,,Asia,11:00,12:00
624126,M,2,Math,MS,,Pacific,17:00,23:00
624156,M,2,Physics,MS,,Australia,9:00,14:00
624209,M,1,Materials Science,PhD,,Africa,18:00,23:00
624256,F,3,History,Undergraduate,,Pacific,17:00,23:00
624354,F,1,Computer Science,Undergraduate,,Central,12:00,23:00
624469,M,2,Chemistry,Graduate,,Asia,9:00,16:00
624493,M,2,Math,PhD,,Australia,12:00,14:00
624585,M,2,History,Undergraduate,,North America,20:00,23:00
624730,M,1,IT,Graduate,,North America,12:00,20:00
624789,M,2,History,Graduate,,Central,14:00,19:00
624860,M,3,Physics,Graduate,,North America,17:00,23:00
624927,M,2,Aerospace,Undergraduate,,Europe,13:00,15:00
624957,M,3,Computer Science,Undergraduate,,Asia,11:00,18:00
625067,M,1,Aerospace,PhD,,Asia,15:00,18:00
625078,F,1,Math,MS,,Pacific,9:00,11:00
625098,M,3,Aerospace,PhD,,Pacific,13:00,23:00
625100,F,1,Aerospace,PhD,,Europe,13:00,23:00
625126,M,3,Physics,Undergraduate,,Australia,16:00,20:00
625218,F,1,Materials Science,PhD,,North America,19:00,23:00
625263,F,3,IT,Graduate,,Antarctica,9:00,23:00
625288,M,2,Materials Science,PhD,,Pacific,17:00,23:00
625357,M,1,Geology,MS,,Antarctica,11:00,20:00
625541,M,1,IT,MS,,Europe,17:00,23:00
625928,F,2,Geology,MS,,Europe,18:00,23:00
626103,M,3,Chemical Engineering,PhD,,Antarctica,19:00,23:00
626296,M,3,Math,PhD,,North America,20:00,23:00
626407,M,1,Computer Science,Undergraduate,,Europe,16:00,23:00
626417,M,3,Physics,MS,,Africa,14:00,15:00
626463,M,3,IT,Undergraduate,,North America,10:00,18:00
626519,M,1,Chemistry,MS,,Pacific,10:00,23:00
626625,M,1,Geology,MS,,Antarctica,19:00,23:00
626753,M,2,Aerospace,PhD,,Antarctica,17:00,19:00
626757,M,3,Aerospace,Graduate,,Asia,16:00,17:00
626768,M,2,Computer Science,Undergraduate,,Central,18:00,23:00
626878,M,1,Math,Undergraduate,,Africa,12:00,19:00
627184,M,3,Chemical Engineering,Undergraduate,,Asia,11:00,19:00
627283,M,1,Materials Science,MS,,Africa,20:00,23:00
627290,M,3,Aerospace,Graduate,,Pacific,20:00,23:00
627295,M,3,History,PhD,,Antarctica,14:00,16:00
627401,M,1,Computer Science,Undergraduate,,Africa,14:00,23:00
627417,F,3,History,Undergraduate,,North America,11:00,23:00
627450,M,3,Math,MS,,Australia,15:00,23:00
627471,F,2,Geology,PhD,,North America,17:00,18:00
627527,M,1,Chemical Engineering,Undergraduate,,Pacific,11:00,23:00
627581,M,2,History,MS,,North America,18:00,23:00
627599,M,3,Chemical Engineering,PhD,,Antarctica,19:00,23:00
627947,F,3,Geology,MS,,Pacific,9:00,14:00
628008,M,3,History,Graduate,,Central,12:00,23:00
628034,F,1,Chemical Engineering,MS,,Europe,19:00,23:00
628114,M,2,Computer Science,Undergraduate,,Australia,13:00,14:00
628216,M,3,Chemistry,Graduate,,Pacific,15:00,19:00
628300,M,1,Physics,Graduate,,Central,19:00,23:00
628361,M,2,Chemistry,MS,,North America,20:00,23:00
628376,M,3,Materials Science,Graduate,,Asia,20:00,23:00
628407,M,1,Chemistry,Undergraduate,,Australia,14:00,19:00
628480,M,1,History,PhD,,Asia,14:00,23:00
